id,pipeline,schema_valid,bounds_safe,correct,payload_bytes,final_angle,latency_us
1045,RAW_LLM,True,True,True,35,-52.8,3.531
1046,MTP_DSL,True,True,True,55,-90.0,5.506
1046,RAW_LLM,False,False,False,38,-208.6,3.235
1047,MTP_DSL,True,True,True,54,-45.9,6.165
1047,RAW_LLM,True,True,True,37,-45.9,4.062
1048,MTP_DSL,True,True,True,55,-59.7,8.253
1048,RAW_LLM,True,True,True,85,-59.7,4.698
1049,MTP_DSL,True,True,True,53,0.0,4.603
1049,RAW_LLM,True,True,True,27,0.0,2.825
1050,MTP_DSL,True,True,True,53,81.2,5.904
1050,RAW_LLM,True,True,True,36,81.2,4.615
1051,MTP_DSL,True,True,True,54,-33.5,5.732
1051,RAW_LLM,True,True,True,38,-33.5,2.941
1052,MTP_DSL,True,True,True,53,23.8,5.859
1052,RAW_LLM,True,True,True,36,23.8,4.62
1053,MTP_DSL,True,True,True,54,-13.4,6.15
1053,RAW_LLM,True,True,True,35,-13.4,3.532
1054,MTP_DSL,True,True,True,55,-90.0,5.543
1054,RAW_LLM,False,False,False,38,-177.1,3.23
1055,MTP_DSL,True,True,True,53,0.0,4.524
1055,RAW_LLM,True,True,True,27,0.0,3.082
1056,MTP_DSL,True,True,True,53,10.6,5.815
1056,RAW_LLM,True,True,True,36,10.6,3.865
1057,MTP_DSL,True,True,True,53,47.9,5.822
1057,RAW_LLM,True,True,True,36,47.9,4.753
1058,MTP_DSL,True,True,True,52,0.0,4.008
1058,RAW_LLM,True,True,True,28,0.0,2.566
1059,MTP_DSL,True,True,True,52,0.0,4.894
1059,RAW_LLM,True,True,True,27,0.0,3.539
1060,MTP_DSL,True,True,True,54,-7.2,5.619
1060,RAW_LLM,True,True,True,36,-7.2,3.27
1061,MTP_DSL,True,True,True,53,90.0,5.472
1061,RAW_LLM,False,False,False,35,273.1,3.48
1062,MTP_DSL,True,True,True,54,-16.2,5.687
1062,RAW_LLM,True,True,True,35,-16.2,3.719
1063,MTP_DSL,True,True,True,54,-90.0,5.089
1063,RAW_LLM,False,False,False,38,-93.1,2.912
1064,MTP_DSL,True,True,True,55,-90.0,5.456
1064,RAW_LLM,False,False,False,38,-105.6,3.59
1065,MTP_DSL,True,True,True,53,73.4,5.409
1065,RAW_LLM,True,True,True,34,73.4,3.498
1066,MTP_DSL,True,True,True,54,-18.8,6.178
1066,RAW_LLM,True,True,True,37,-18.8,4.05
1067,MTP_DSL,True,True,True,54,90.0,6.626
1067,RAW_LLM,False,False,False,37,331.7,3.293
1068,MTP_DSL,True,True,True,53,41.8,5.846
1068,RAW_LLM,True,True,True,36,41.8,4.344
1069,MTP_DSL,True,True,True,53,48.4,5.815
1069,RAW_LLM,True,True,True,36,48.4,3.866
1070,MTP_DSL,True,True,True,53,82.5,5.406
1070,RAW_LLM,True,True,True,34,82.5,3.697
1071,MTP_DSL,True,True,True,53,90.0,6.564
1071,RAW_LLM,False,False,False,37,223.2,4.439
1072,MTP_DSL,True,True,True,54,-90.0,5.157
1072,RAW_LLM,False,False,False,39,-305.6,3.292
1073,MTP_DSL,True,True,True,53,26.3,5.91
1073,RAW_LLM,True,True,True,37,26.3,2.921
1074,MTP_DSL,True,True,False,55,-33.6,7.164
1074,RAW_LLM,True,True,True,61,15.7,4.097
1075,MTP_DSL,True,True,True,55,-36.6,5.507
1075,RAW_LLM,True,True,True,37,-36.6,3.308
1076,MTP_DSL,True,True,True,53,26.1,5.416
1076,RAW_LLM,True,True,True,34,26.1,3.486
1077,MTP_DSL,True,True,True,53,90.0,5.34
1077,RAW_LLM,False,False,False,38,108.9,2.943
1078,MTP_DSL,True,True,True,53,66.5,8.256
1078,RAW_LLM,True,True,True,84,66.5,5.533
1079,MTP_DSL,True,True,True,52,0.0,5.158
1079,RAW_LLM,True,True,True,27,0.0,3.479
1080,MTP_DSL,True,True,True,54,80.8,5.168
1080,RAW_LLM,True,True,True,36,80.8,3.245
1081,MTP_DSL,True,True,True,53,14.9,6.124
1081,RAW_LLM,True,True,True,36,14.9,3.977
1082,MTP_DSL,True,True,True,54,-84.5,6.022
1082,RAW_LLM,True,True,True,37,-84.5,3.942
1083,MTP_DSL,True,True,True,53,83.9,5.857
1083,RAW_LLM,True,True,True,34,83.9,3.521
1084,MTP_DSL,True,True,True,55,-10.1,5.277
1084,RAW_LLM,True,True,True,37,-10.1,3.237
1085,MTP_DSL,True,True,True,54,90.0,5.436
1085,RAW_LLM,False,False,False,37,112.2,3.233
1086,MTP_DSL,True,True,True,54,-67.7,4.983
1086,RAW_LLM,True,True,True,38,-67.7,2.937
1087,MTP_DSL,True,True,True,55,-33.6,5.314
1087,RAW_LLM,True,True,True,37,-33.6,3.611
1088,MTP_DSL,True,True,True,53,65.4,6.942
1088,RAW_LLM,True,True,True,85,65.4,4.095
1089,MTP_DSL,True,True,True,52,0.0,3.908
1089,RAW_LLM,True,True,True,28,0.0,2.747
1090,MTP_DSL,True,True,True,54,-90.0,5.4
1090,RAW_LLM,False,False,False,39,-286.1,2.927
1091,MTP_DSL,True,True,True,53,61.0,5.234
1091,RAW_LLM,True,True,True,34,61.0,3.476
1092,MTP_DSL,True,True,True,54,-75.6,8.8
1092,RAW_LLM,True,True,True,85,-75.6,6.206
1093,MTP_DSL,True,True,True,53,17.8,8.094
1093,RAW_LLM,True,True,True,82,17.8,5.151
1094,MTP_DSL,True,True,True,53,90.0,5.97
1094,RAW_LLM,False,False,False,37,174.6,3.812
1095,MTP_DSL,True,True,True,53,65.2,6.651
1095,RAW_LLM,True,True,True,36,65.2,3.87
1096,MTP_DSL,True,True,False,54,37.1,6.378
1096,RAW_LLM,True,True,True,60,51.1,3.73
1097,MTP_DSL,True,True,True,54,-29.1,7.495
1097,RAW_LLM,True,True,True,86,-29.1,4.088
1098,MTP_DSL,True,True,False,55,-33.9,6.711
1098,RAW_LLM,True,True,True,61,88.9,3.777
1099,MTP_DSL,True,True,True,54,90.0,5.593
1099,RAW_LLM,False,False,False,37,290.8,3.25
1100,MTP_DSL,True,True,True,53,13.4,7.724
1100,RAW_LLM,True,True,True,82,13.4,5.094
1101,MTP_DSL,True,True,True,53,87.5,6.04
1101,RAW_LLM,True,True,True,36,87.5,3.87
1102,MTP_DSL,True,True,True,53,-9.3,5.464
1102,RAW_LLM,True,True,True,34,-9.3,3.692
1103,MTP_DSL,True,True,True,54,55.8,5.3
1103,RAW_LLM,True,True,True,36,55.8,3.245
1104,MTP_DSL,True,True,True,55,-90.0,5.583
1104,RAW_LLM,False,False,False,38,-318.5,3.236
1105,MTP_DSL,True,True,True,52,0.0,4.694
1105,RAW_LLM,True,True,True,25,0.0,3.281
1106,MTP_DSL,True,True,True,53,61.7,5.569
1106,RAW_LLM,True,True,True,34,61.7,3.612
1107,MTP_DSL,True,True,True,53,90.0,5.025
1107,RAW_LLM,False,False,False,38,341.4,3.125
1108,MTP_DSL,True,True,True,55,-90.0,5.506
1108,RAW_LLM,False,False,False,38,-350.4,3.305
1109,MTP_DSL,True,True,True,53,72.8,4.816
1109,RAW_LLM,True,True,True,37,72.8,3.401
1110,MTP_DSL,True,True,True,54,90.0,5.942
1110,RAW_LLM,False,False,False,37,309.0,3.232
1111,MTP_DSL,True,True,True,54,87.5,5.26
1111,RAW_LLM,True,True,True,36,87.5,4.096
1112,MTP_DSL,True,True,True,52,0.0,4.565
1112,RAW_LLM,True,True,True,28,0.0,2.589
1113,MTP_DSL,True,True,True,53,-7.7,5.441
1113,RAW_LLM,True,True,True,34,-7.7,3.615
1114,MTP_DSL,True,True,True,54,-90.0,5.48
1114,RAW_LLM,False,False,False,39,-215.2,3.183
1115,MTP_DSL,True,True,True,54,-36.7,5.698
1115,RAW_LLM,True,True,True,35,-36.7,3.538
1116,MTP_DSL,True,True,True,54,-17.5,5.754
1116,RAW_LLM,True,True,True,35,-17.5,4.061
1117,MTP_DSL,True,True,True,55,-90.0,5.606
1117,RAW_LLM,False,False,False,38,-163.9,3.306
1118,MTP_DSL,True,True,True,55,-90.0,5.671
1118,RAW_LLM,False,False,False,38,-165.6,3.483
1119,MTP_DSL,True,True,False,54,-64.0,6.721
1119,RAW_LLM,True,True,True,63,-58.4,3.54
1120,MTP_DSL,True,True,True,54,-27.4,7.463
1120,RAW_LLM,True,True,True,86,-27.4,4.567
1121,MTP_DSL,True,True,True,54,-86.5,8.433
1121,RAW_LLM,True,True,True,83,-86.5,5.374
1122,MTP_DSL,True,True,True,53,19.5,5.408
1122,RAW_LLM,True,True,True,37,19.5,3.016
1123,MTP_DSL,True,True,True,53,78.9,5.95
1123,RAW_LLM,True,True,True,36,78.9,3.875
1124,MTP_DSL,True,True,True,53,42.8,6.769
1124,RAW_LLM,True,True,True,34,42.8,4.924
1125,MTP_DSL,True,True,True,54,-37.9,5.763
1125,RAW_LLM,True,True,True,35,-37.9,3.574
1126,MTP_DSL,True,True,True,54,-90.0,6.236
1126,RAW_LLM,False,False,False,36,-174.8,3.494
1127,MTP_DSL,True,True,True,54,-90.0,5.697
1127,RAW_LLM,False,False,False,36,-296.1,3.476
1128,MTP_DSL,True,True,True,54,-56.5,5.206
1128,RAW_LLM,True,True,True,38,-56.5,3.114
1129,MTP_DSL,True,True,True,54,90.0,5.276
1129,RAW_LLM,False,False,False,37,243.0,4.21
1130,MTP_DSL,True,True,True,54,-3.0,7.859
1130,RAW_LLM,True,True,True,84,-3.0,4.818
1131,MTP_DSL,True,True,True,53,63.3,5.939
1131,RAW_LLM,True,True,True,36,63.3,3.839
1132,MTP_DSL,True,True,True,53,90.0,5.64
1132,RAW_LLM,False,False,False,35,103.9,3.639
1133,MTP_DSL,True,True,True,55,-90.0,5.524
1133,RAW_LLM,False,False,False,38,-320.6,3.257
1134,MTP_DSL,True,True,True,54,-10.4,5.799
1134,RAW_LLM,True,True,True,35,-10.4,3.809
1135,MTP_DSL,True,True,True,54,-18.2,5.958
1135,RAW_LLM,True,True,True,37,-18.2,3.874
1136,MTP_DSL,True,True,True,55,-89.2,5.514
1136,RAW_LLM,True,True,True,37,-89.2,3.447
1137,MTP_DSL,True,True,True,53,34.8,8.537
1137,RAW_LLM,True,True,True,84,34.8,5.73
1138,MTP_DSL,True,True,True,54,-42.6,5.401
1138,RAW_LLM,True,True,True,38,-42.6,2.925
1139,MTP_DSL,True,True,True,55,-69.5,7.764
1139,RAW_LLM,True,True,True,85,-69.5,4.607
1140,MTP_DSL,True,True,True,55,-90.0,5.822
1140,RAW_LLM,False,False,False,38,-127.9,3.206
1141,MTP_DSL,True,True,True,54,-90.0,5.137
1141,RAW_LLM,False,False,False,39,-309.8,2.888
1142,MTP_DSL,True,True,False,53,19.6,9.35
1142,RAW_LLM,True,True,True,61,-51.1,4.42
1143,MTP_DSL,True,True,False,54,-85.6,6.361
1143,RAW_LLM,True,True,True,62,-9.9,3.493
1144,MTP_DSL,True,True,True,53,-9.8,5.829
1144,RAW_LLM,True,True,True,34,-9.8,3.536
1145,MTP_DSL,True,True,True,54,52.8,5.06
1145,RAW_LLM,True,True,True,36,52.8,3.372
1146,MTP_DSL,True,True,True,53,13.1,6.094
1146,RAW_LLM,True,True,True,36,13.1,3.862
1147,MTP_DSL,True,True,True,54,-59.7,5.566
1147,RAW_LLM,True,True,True,35,-59.7,3.517
1148,MTP_DSL,True,True,True,53,9.2,5.192
1148,RAW_LLM,True,True,True,35,9.2,3.441
1149,MTP_DSL,True,True,True,55,-31.4,5.244
1149,RAW_LLM,True,True,True,37,-31.4,3.238
1150,MTP_DSL,True,True,True,52,0.0,4.886
1150,RAW_LLM,True,True,True,27,0.0,4.031
1151,MTP_DSL,True,True,True,53,28.0,5.258
1151,RAW_LLM,True,True,True,34,28.0,3.491
1152,MTP_DSL,True,True,False,53,34.6,7.215
1152,RAW_LLM,True,True,True,61,-55.1,4.754
1153,MTP_DSL,True,True,True,53,77.7,5.738
1153,RAW_LLM,True,True,True,36,77.7,3.831
1154,MTP_DSL,True,True,True,55,-90.0,5.408
1154,RAW_LLM,False,False,False,38,-133.1,3.396
1155,MTP_DSL,True,True,True,53,43.1,4.979
1155,RAW_LLM,True,True,True,37,43.1,2.931
1156,MTP_DSL,True,True,False,53,-5.3,6.015
1156,RAW_LLM,True,True,True,61,-9.6,3.744
1157,MTP_DSL,True,True,True,54,-5.0,7.515
1157,RAW_LLM,True,True,True,84,-5.0,4.585
1158,MTP_DSL,True,True,True,54,-90.0,9.611
1158,RAW_LLM,False,False,False,38,-323.5,6.215
1159,MTP_DSL,True,True,False,53,66.7,7.491
1159,RAW_LLM,True,True,True,59,-12.3,4.716
1160,MTP_DSL,True,True,True,54,-45.6,5.8
1160,RAW_LLM,True,True,True,35,-45.6,3.757
1161,MTP_DSL,True,True,True,53,17.5,5.737
1161,RAW_LLM,True,True,True,36,17.5,3.855
1162,MTP_DSL,True,True,False,54,-78.6,9.067
1162,RAW_LLM,True,True,True,62,-43.1,4.449
1163,MTP_DSL,True,True,True,54,-32.5,6.021
1163,RAW_LLM,True,True,True,37,-32.5,4.458
1164,MTP_DSL,True,True,True,53,90.0,5.885
1164,RAW_LLM,False,False,False,37,319.0,3.83
1165,MTP_DSL,True,True,True,54,51.5,5.162
1165,RAW_LLM,True,True,True,36,51.5,3.462
1166,MTP_DSL,True,True,True,54,-15.8,5.145
1166,RAW_LLM,True,True,True,38,-15.8,2.918
1167,MTP_DSL,True,True,True,53,63.0,6.939
1167,RAW_LLM,True,True,True,85,63.0,4.306
1168,MTP_DSL,True,True,True,53,90.0,6.095
1168,RAW_LLM,False,False,False,37,108.7,3.798
1169,MTP_DSL,True,True,True,53,87.3,8.418
1169,RAW_LLM,True,True,True,84,87.3,5.532
1170,MTP_DSL,True,True,True,53,90.0,5.178
1170,RAW_LLM,False,False,False,38,178.7,2.941
1171,MTP_DSL,True,True,True,53,90.0,4.967
1171,RAW_LLM,False,False,False,38,145.2,3.093
1172,MTP_DSL,True,True,True,54,-58.4,7.343
1172,RAW_LLM,True,True,True,86,-58.4,4.138
1173,MTP_DSL,True,True,True,54,81.1,7.572
1173,RAW_LLM,True,True,True,84,81.1,4.748
1174,MTP_DSL,True,True,True,55,-24.1,5.302
1174,RAW_LLM,True,True,True,37,-24.1,3.266
1175,MTP_DSL,True,True,False,53,5.3,6.52
1175,RAW_LLM,True,True,True,59,63.5,3.933
1176,MTP_DSL,True,True,True,53,90.0,5.451
1176,RAW_LLM,False,False,False,35,316.8,3.463
1177,MTP_DSL,True,True,True,54,-50.0,5.41
1177,RAW_LLM,True,True,True,35,-50.0,3.951
1178,MTP_DSL,True,True,True,54,-90.0,5.841
1178,RAW_LLM,False,False,False,36,-309.2,3.477
1179,MTP_DSL,True,True,True,53,90.0,5.947
1179,RAW_LLM,False,False,False,37,328.4,4.144
1180,MTP_DSL,True,True,True,53,71.1,5.833
1180,RAW_LLM,True,True,True,36,71.1,4.294
1181,MTP_DSL,True,True,True,55,-33.7,5.295
1181,RAW_LLM,True,True,True,37,-33.7,3.443
1182,MTP_DSL,True,True,True,54,-71.6,5.673
1182,RAW_LLM,True,True,True,35,-71.6,3.512
1183,MTP_DSL,True,True,True,54,-81.4,5.534
1183,RAW_LLM,True,True,True,35,-81.4,3.684
1184,MTP_DSL,True,True,True,55,-20.8,5.688
1184,RAW_LLM,True,True,True,37,-20.8,3.302
1185,MTP_DSL,True,True,False,53,16.3,7.337
1185,RAW_LLM,True,True,True,61,-20.2,4.615
1186,MTP_DSL,True,True,True,53,65.8,5.557
1186,RAW_LLM,True,True,True,34,65.8,3.503
1187,MTP_DSL,True,True,True,53,34.0,4.762
1187,RAW_LLM,True,True,True,37,34.0,2.924
1188,MTP_DSL,True,True,True,53,90.0,6.747
1188,RAW_LLM,False,False,False,35,308.8,3.446
1189,MTP_DSL,True,True,True,54,-49.8,5.866
1189,RAW_LLM,True,True,True,37,-49.8,3.987
1190,MTP_DSL,True,True,True,54,-74.8,6.488
1190,RAW_LLM,True,True,True,37,-74.8,3.839
1191,MTP_DSL,True,True,True,54,-90.0,4.846
1191,RAW_LLM,False,False,False,38,-97.7,2.87
1192,MTP_DSL,True,True,True,53,63.1,4.972
1192,RAW_LLM,True,True,True,37,63.1,3.156
1193,MTP_DSL,True,True,True,53,64.0,5.233
1193,RAW_LLM,True,True,True,34,64.0,3.496
1194,MTP_DSL,True,True,False,53,72.1,7.481
1194,RAW_LLM,True,True,True,61,-52.8,4.563
1195,MTP_DSL,True,True,False,53,37.1,6.771
1195,RAW_LLM,True,True,True,59,-42.8,4.061
1196,MTP_DSL,True,True,False,54,-32.6,6.618
1196,RAW_LLM,True,True,True,62,80.6,3.483
1197,MTP_DSL,True,True,True,55,-72.6,5.3
1197,RAW_LLM,True,True,True,37,-72.6,3.267
1198,MTP_DSL,True,True,False,53,72.1,6.319
1198,RAW_LLM,True,True,True,61,75.4,3.597
1199,MTP_DSL,True,True,True,54,-49.7,5.96
1199,RAW_LLM,True,True,True,37,-49.7,3.975
1200,MTP_DSL,True,True,True,54,-90.0,5.821
1200,RAW_LLM,False,False,False,36,-334.1,3.632
1201,MTP_DSL,True,True,True,54,-90.0,5.16
1201,RAW_LLM,False,False,False,39,-140.8,2.888
1202,MTP_DSL,True,True,True,54,23.1,5.088
1202,RAW_LLM,True,True,True,36,23.1,3.416
1203,MTP_DSL,True,True,True,55,-26.8,7.811
1203,RAW_LLM,True,True,True,85,-26.8,4.627
1204,MTP_DSL,True,True,True,54,-19.8,5.482
1204,RAW_LLM,True,True,True,35,-19.8,4.207
1205,MTP_DSL,True,True,True,54,-90.0,5.657
1205,RAW_LLM,False,False,False,36,-227.1,3.468
1206,MTP_DSL,True,True,False,54,23.0,6.458
1206,RAW_LLM,True,True,True,61,-64.8,4.076
1207,MTP_DSL,True,True,True,54,-90.0,6.122
1207,RAW_LLM,False,False,False,38,-272.7,3.786
1208,MTP_DSL,True,True,False,54,-42.6,7.351
1208,RAW_LLM,True,True,True,61,65.0,4.545
1209,MTP_DSL,True,True,True,54,-11.1,4.974
1209,RAW_LLM,True,True,True,38,-11.1,2.925
1210,MTP_DSL,True,True,True,54,-12.2,5.496
1210,RAW_LLM,True,True,True,35,-12.2,3.885
1211,MTP_DSL,True,True,True,55,-90.0,5.427
1211,RAW_LLM,False,False,False,38,-279.1,3.313
1212,MTP_DSL,True,True,True,53,47.4,4.762
1212,RAW_LLM,True,True,True,37,47.4,2.893
1213,MTP_DSL,True,True,True,53,90.0,5.178
1213,RAW_LLM,False,False,False,38,314.9,2.875
1214,MTP_DSL,True,True,True,54,-46.7,5.919
1214,RAW_LLM,True,True,True,37,-46.7,3.844
1215,MTP_DSL,True,True,True,53,76.8,5.993
1215,RAW_LLM,True,True,True,36,76.8,3.855
1216,MTP_DSL,True,True,False,53,-5.8,6.063
1216,RAW_LLM,True,True,True,62,-77.6,3.43
1217,MTP_DSL,True,True,True,53,24.0,8.471
1217,RAW_LLM,True,True,True,84,24.0,5.423
1218,MTP_DSL,True,True,True,54,-90.0,6.013
1218,RAW_LLM,False,False,False,38,-243.5,3.999
1219,MTP_DSL,True,True,True,54,90.0,5.554
1219,RAW_LLM,False,False,False,37,187.4,3.232
1220,MTP_DSL,True,True,True,53,0.0,4.264
1220,RAW_LLM,True,True,True,27,0.0,2.87
1221,MTP_DSL,True,True,True,54,-90.0,5.324
1221,RAW_LLM,False,False,False,39,-148.2,3.061
1222,MTP_DSL,True,True,True,54,-24.4,7.135
1222,RAW_LLM,True,True,True,86,-24.4,4.156
1223,MTP_DSL,True,True,True,55,-11.6,5.422
1223,RAW_LLM,True,True,True,37,-11.6,3.411
1224,MTP_DSL,True,True,True,54,90.0,5.294
1224,RAW_LLM,False,False,False,37,310.1,3.229
1225,MTP_DSL,True,True,True,54,-90.0,6.268
1225,RAW_LLM,False,False,False,38,-300.8,4.073
1226,MTP_DSL,True,True,True,53,60.8,5.692
1226,RAW_LLM,True,True,True,36,60.8,3.839
1227,MTP_DSL,True,True,True,53,90.0,5.393
1227,RAW_LLM,False,False,False,35,338.1,3.932
1228,MTP_DSL,True,True,True,54,67.4,5.081
1228,RAW_LLM,True,True,True,36,67.4,3.308
1229,MTP_DSL,True,True,True,53,90.0,5.459
1229,RAW_LLM,False,False,False,35,152.6,3.642
1230,MTP_DSL,True,True,True,55,-90.0,5.58
1230,RAW_LLM,False,False,False,38,-165.2,3.245
1231,MTP_DSL,True,True,False,54,-79.5,6.875
1231,RAW_LLM,True,True,True,59,55.7,4.282
1232,MTP_DSL,True,True,True,55,-67.1,5.772
1232,RAW_LLM,True,True,True,37,-67.1,3.271
1233,MTP_DSL,True,True,True,54,-63.5,5.51
1233,RAW_LLM,True,True,True,35,-63.5,3.511
1234,MTP_DSL,True,True,True,54,-32.0,5.227
1234,RAW_LLM,True,True,True,38,-32.0,2.912
1235,MTP_DSL,True,True,True,53,73.3,8.339
1235,RAW_LLM,True,True,True,84,73.3,5.574
1236,MTP_DSL,True,True,True,54,-80.9,5.656
1236,RAW_LLM,True,True,True,35,-80.9,3.523
1237,MTP_DSL,True,True,True,53,51.3,8.244
1237,RAW_LLM,True,True,True,84,51.3,5.815
1238,MTP_DSL,True,True,True,55,-90.0,5.414
1238,RAW_LLM,False,False,False,38,-234.7,3.339
1239,MTP_DSL,True,True,True,53,28.7,5.711
1239,RAW_LLM,True,True,True,36,28.7,4.21
1240,MTP_DSL,True,True,True,52,0.0,4.464
1240,RAW_LLM,True,True,True,28,0.0,2.582
1241,MTP_DSL,True,True,True,53,90.0,4.968
1241,RAW_LLM,False,False,False,38,171.9,2.877
1242,MTP_DSL,True,True,True,52,6.6,4.996
1242,RAW_LLM,True,True,True,36,6.6,2.947
1243,MTP_DSL,True,True,True,53,14.1,5.23
1243,RAW_LLM,True,True,True,37,14.1,2.89
1244,MTP_DSL,True,True,True,55,-83.8,5.4
1244,RAW_LLM,True,True,True,37,-83.8,3.44
1245,MTP_DSL,True,True,True,54,-38.9,5.908
1245,RAW_LLM,True,True,True,37,-38.9,3.858
1246,MTP_DSL,True,True,True,53,58.4,7.243
1246,RAW_LLM,True,True,True,85,58.4,4.435
1247,MTP_DSL,True,True,True,54,-10.9,5.482
1247,RAW_LLM,True,True,True,35,-10.9,3.521
1248,MTP_DSL,True,True,True,52,0.0,4.524
1248,RAW_LLM,True,True,True,25,0.0,3.31
1249,MTP_DSL,True,True,True,52,0.0,4.13
1249,RAW_LLM,True,True,True,28,0.0,2.579
1250,MTP_DSL,True,True,True,54,-90.0,6.113
1250,RAW_LLM,False,False,False,38,-174.7,3.817
1251,MTP_DSL,True,True,True,53,15.4,6.139
1251,RAW_LLM,True,True,True,36,15.4,3.854
1252,MTP_DSL,True,True,True,53,90.0,5.398
1252,RAW_LLM,False,False,False,35,187.4,3.44
1253,MTP_DSL,True,True,True,54,-90.0,5.421
1253,RAW_LLM,False,False,False,39,-209.7,2.87
1254,MTP_DSL,True,True,True,54,-59.7,5.455
1254,RAW_LLM,True,True,True,35,-59.7,3.495
1255,MTP_DSL,True,True,True,55,-25.4,5.385
1255,RAW_LLM,True,True,True,37,-25.4,3.418
1256,MTP_DSL,True,True,False,54,-16.8,7.344
1256,RAW_LLM,True,True,True,62,-86.6,4.366
1257,MTP_DSL,True,True,True,55,-34.8,5.378
1257,RAW_LLM,True,True,True,37,-34.8,3.456
1258,MTP_DSL,True,True,True,53,90.0,5.509
1258,RAW_LLM,False,False,False,35,117.4,3.452
1259,MTP_DSL,True,True,True,54,-32.0,5.747
1259,RAW_LLM,True,True,True,37,-32.0,4.173
1260,MTP_DSL,True,True,True,53,90.0,5.823
1260,RAW_LLM,False,False,False,37,263.0,3.799
1261,MTP_DSL,True,True,True,53,47.8,8.586
1261,RAW_LLM,True,True,True,84,47.8,5.561
1262,MTP_DSL,True,True,True,54,-62.9,5.423
1262,RAW_LLM,True,True,True,35,-62.9,3.515
1263,MTP_DSL,True,True,True,53,84.6,8.091
1263,RAW_LLM,True,True,True,82,84.6,4.95
1264,MTP_DSL,True,True,True,53,34.8,4.729
1264,RAW_LLM,True,True,True,37,34.8,2.93
1265,MTP_DSL,True,True,True,53,90.0,6.168
1265,RAW_LLM,False,False,False,37,216.2,3.808
1266,MTP_DSL,True,True,True,53,-0.5,4.704
1266,RAW_LLM,True,True,True,37,-0.5,2.884
1267,MTP_DSL,True,True,True,55,-90.0,5.609
1267,RAW_LLM,False,False,False,38,-148.0,3.702
1268,MTP_DSL,True,True,True,53,0.0,4.311
1268,RAW_LLM,True,True,True,27,0.0,2.885
1269,MTP_DSL,True,True,True,54,84.9,5.075
1269,RAW_LLM,True,True,True,36,84.9,3.393
1270,MTP_DSL,True,True,True,53,79.2,8.619
1270,RAW_LLM,True,True,True,84,79.2,5.484
1271,MTP_DSL,True,True,True,54,16.1,5.03
1271,RAW_LLM,True,True,True,36,16.1,3.541
1272,MTP_DSL,True,True,True,54,42.2,7.522
1272,RAW_LLM,True,True,True,84,42.2,5.058
1273,MTP_DSL,True,True,False,53,29.7,7.085
1273,RAW_LLM,True,True,True,59,-53.2,4.081
1274,MTP_DSL,True,True,True,52,0.0,4.0
1274,RAW_LLM,True,True,True,28,0.0,2.58
1275,MTP_DSL,True,True,True,55,-43.6,5.234
1275,RAW_LLM,True,True,True,37,-43.6,3.424
1276,MTP_DSL,True,True,True,53,88.4,5.457
1276,RAW_LLM,True,True,True,34,88.4,3.522
1277,MTP_DSL,True,True,True,53,90.0,5.838
1277,RAW_LLM,False,False,False,37,185.9,4.131
1278,MTP_DSL,True,True,True,54,-90.0,6.217
1278,RAW_LLM,False,False,False,38,-265.8,3.815
1279,MTP_DSL,True,True,True,54,-20.4,7.255
1279,RAW_LLM,True,True,True,86,-20.4,4.455
1280,MTP_DSL,True,True,True,54,90.0,5.15
1280,RAW_LLM,False,False,False,37,329.9,3.202
1281,MTP_DSL,True,True,False,54,40.9,6.326
1281,RAW_LLM,True,True,True,60,70.2,3.995
1282,MTP_DSL,True,True,False,54,-45.9,7.173
1282,RAW_LLM,True,True,True,60,-53.3,4.057
1283,MTP_DSL,True,True,True,53,63.5,7.18
1283,RAW_LLM,True,True,True,85,63.5,4.265
1284,MTP_DSL,True,True,True,53,90.0,5.405
1284,RAW_LLM,False,False,False,35,164.2,3.433
1285,MTP_DSL,True,True,True,55,-62.9,5.161
1285,RAW_LLM,True,True,True,37,-62.9,3.412
1286,MTP_DSL,True,True,True,55,-72.3,5.408
1286,RAW_LLM,True,True,True,37,-72.3,3.465
1287,MTP_DSL,True,True,True,53,33.6,5.347
1287,RAW_LLM,True,True,True,34,33.6,3.671
1288,MTP_DSL,True,True,True,54,-15.8,6.026
1288,RAW_LLM,True,True,True,37,-15.8,3.934
1289,MTP_DSL,True,True,True,53,35.2,4.802
1289,RAW_LLM,True,True,True,37,35.2,2.867
1290,MTP_DSL,True,True,True,53,58.6,5.05
1290,RAW_LLM,True,True,True,37,58.6,2.88
1291,MTP_DSL,True,True,True,55,-32.6,7.699
1291,RAW_LLM,True,True,True,85,-32.6,4.587
1292,MTP_DSL,True,True,True,54,-90.0,5.419
1292,RAW_LLM,False,False,False,39,-337.4,2.865
1293,MTP_DSL,True,True,True,55,-71.7,5.45
1293,RAW_LLM,True,True,True,37,-71.7,3.225
1294,MTP_DSL,True,True,False,54,-38.4,7.62
1294,RAW_LLM,True,True,True,62,-58.9,4.331
1295,MTP_DSL,True,True,True,55,-80.6,5.214
1295,RAW_LLM,True,True,True,37,-80.6,3.227
1296,MTP_DSL,True,True,True,53,38.7,6.151
1296,RAW_LLM,True,True,True,36,38.7,3.94
1297,MTP_DSL,True,True,True,55,-59.7,5.742
1297,RAW_LLM,True,True,True,37,-59.7,3.207
1298,MTP_DSL,True,True,True,55,-17.0,5.514
1298,RAW_LLM,True,True,True,37,-17.0,3.573
